total_gap,explained,unexplained,interaction
15.711517150801683,-0.4249135469945031,16.166119622881524,-0.02968892747958307
15.892565286034511,-0.3887828734568757,16.185031876317225,0.09631627841372392
15.977340397808582,-0.469530870905146,16.430594644858502,0.016276636606562533
16.695471875487698,-0.01929918553105381,16.65032131737098,0.06444975155591237
16.129099590788798,-0.4772237400738959,16.529220340773463,0.07710298760321166
16.047994850292618,-0.41646534369101573,16.436217700480483,0.02824249850391425
16.000281543533212,-0.526767705763632,16.43760220927652,0.08944703584256786
16.49457023185917,0.04161641603241151,16.310532302828506,0.14242152508597883
16.095353586427187,-0.3625978263808065,16.4391756108962,0.018775801871015574
16.007046410014134,-0.3922540837484121,16.297954096691683,0.10134639545958635
